"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_UA_50_50","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"510726","USS0011H30S",2004-04-01,"WESD",457.2," "," ","T","Ben Lomond Trail",-111.92,41.38,0,1791,13.8000001907349,14.3500003814697,-4.07000017166138,6.96000003814697,0.119999997317791,2.96000003814697,1071.18005371094,4.04709191447104,93.7728085489376,131.720397949219,35.2219009399414,99999,494.463600224711,99999,746.206211921342,740.84745430561,735.488696689879,730.129939074147,724.771181458415,719.412423842684,773
"536115","USS0011H36S",2004-04-01,"WESD",690.9," "," ","T","Tony Grove Lake",-111.63,41.9,0,2586,9.05000019073486,8.6899995803833,-4.26999998092651,3.75999999046326,-1.52999997138977,2.04999995231628,1208.91003417969,3.30430891537223,186.388134160072,187.05729675293,38.336498260498,99999,664.981186622059,99999,691,691,691,691,691,691,691
"552452","USS0011H37S",2004-04-01,"WESD",325.1," "," ","T","Bug Lake",-111.42,41.68,0,2507,10.0100002288818,10.3100004196167,-4.92000007629395,4.01000022888184,-1.99000000953674,2.16000008583069,772.22998046875,1.74798830921864,209.062748480968,106.781997680664,32.6759986877441,99999,223.670161778635,99999,365.769991360774,362.723989632929,359.677987905083,356.631986177238,353.585984449393,350.539982721548,381
"568789","USS0011H55S",2004-04-01,"WESD",294.6," "," ","T","Dry Bread Pond",-111.54,41.41,0,2515,9.89000034332275,9.67000007629395,-4.34999990463257,4.32000017166138,-1.25999999046326,2.32999992370605,788.739990234375,2.78678558411374,247.987252610088,107.969497680664,42.6879005432129,99999,261.58565652886,99999,321.950020123316,319.740024147979,317.530028172643,315.320032197306,313.110036221969,310.900040246632,333
"585126","USS0011H57S",2004-04-01,"WESD",530.9," "," ","T","Monte Cristo",-111.5,41.47,0,2697,8.65999984741211,8.75,-5.15999984741211,3.15000009536743,-2.35999989509583,1.98000001907349,998.820007324219,1.25634628366293,304.212471539667,141.50569152832,48.8178977966309,99999,469.644246254405,99999,524.963591238517,523.156309486221,521.349027733924,519.541745981628,517.734464229331,515.927182477035,534
"592845","USS0011H58S",2004-04-01,"WESD",259.1," "," ","T","Temple Fork",-111.55,41.79,0,2230,11.4200000762939,11.4099998474121,-3.84999990463257,5.63000011444092,-0.170000001788139,2.67000007629395,757.97998046875,3.43238317971395,282.47888545728,92.80419921875,22.4084987640381,99999,203.47754524836,99999,399.750853874156,391.901024648987,384.051195423818,376.201366198649,368.351536973481,360.501707748312,439
"621520","USS0011J01S",2004-04-01,"WESD",396.2," "," ","T","Chalk Creek #1",-111.05,40.85,0,2887,8.73999977111816,9.30000019073486,-6.40000009536743,2.72000002861023,-3.30999994277954,1.78999996185303,1056.92004394531,2.82926220198967,91.6048646992103,104.362098693848,92.0610961914062,99999,402.655089344395,99999,253.097852421474,265.717422905768,278.336993390063,290.956563874358,303.576134358652,316.195704842947,190
"637857","USS0011J02S",2004-04-01,"WESD",276.9," "," ","T","Chalk Creek #2",-111.07,40.89,0,2454,11.2700004577637,11.6300001144409,-5.25,4.61999988555908,-2.03999996185303,2.11999988555908,734.25,5.67295699457566,319.575750428287,65.3061981201172,54.2271003723145,99999,135.633117229543,99999,270.246041850592,262.49525022071,254.744458590829,246.993666960947,239.242875331065,231.492083701184,309
"657883","USS0011J08S",2004-04-01,"WESD",259.1," "," ","T","Strawberry Divide",-111.21,40.16,0,2495,11.8400001525879,12.1899995803833,-5.09000015258789,4.92000007629395,-2.00999999046326,2.32999992370605,730.950012207031,5.74489855501885,103.968250946965,72.3123016357422,37.7078971862793,99999,149.574990066604,99999,82.6819259329446,84.4183111195335,86.1546963061224,87.8910814927113,89.6274666793002,91.3638518658891,74
"674220","USS0011J11S",2004-04-01,"WESD",1028.7," "," ","T","Farmington",-111.82,40.99,0,2150,11.7600002288818,11.1000003814697,-3.73000001907349,5.57000017166138,-0.620000004768372,2.38000011444092,1131.77001953125,0.736637377466184,251.158862176166,156.68359375,71.0698013305664,99999,566.38380641486,99999,769.271932322657,750.926318787189,732.58070525172,714.235091716252,695.889478180783,677.543864645315,861
"681195","USS0011J12S",2004-04-01,"WESD",556.3," "," ","T","Farmington Lower",-111.81,40.97,0,2498,9.69999980926514,8.88000011444092,-3.46000003814697,4.71000003814697,-0.280000001192093,2.49000000953674,1401.89001464844,11.4677232111506,46.9789822055581,176.176300048828,79.9685974121094,99999,840.37764517341,99999,785.303579460723,791.764295352868,798.225011245012,804.685727137157,811.146443029302,817.607158921446,753
"697532","USS0011J21S",2004-04-01,"WESD",416.6," "," ","T","Timpanogos Divide",-111.62,40.43,0,2547,10.3999996185303,9.78999996185303,-4.30000019073486,5.34000015258789,0.280000001192093,3.03999996185303,1015.34997558594,9.92744006770794,24.6721777132582,80.8000946044922,84.3266983032227,99999,406.887705442018,99999,432.92714015767,431.712568189204,430.497996220738,429.283424252273,428.068852283807,426.854280315341,439
"717589","USS0011J23S",2004-04-01,"WESD",238.8," "," ","T","Daniels-Strawberry",-111.26,40.3,0,2494,11.6899995803833,12.1700000762939,-5.44999980926514,4.94000005722046,-1.82000005245209,2.4300000667572,814.159973144531,5.36703491579627,67.4774835823557,77.9416961669922,43.6414985656738,99999,231.340380544796,99999,255.78384292114,255.140611505368,254.497380089596,253.854148673824,253.210917258052,252.56768584228,259
"733926","USS0011J32S",2004-04-01,"WESD",76.2," "," ","T","Currant Creek",-111.09,40.36,0,2470,12.0500001907349,12.6199998855591,-6.1399998664856,3.6800000667572,-4.69999980926514,1.47000002861023,604.460021972656,2.4642155426093,159.327353873063,63.2824974060059,39.5912971496582,99999,90.9892940826034,99999,112.77249177787,112.326990133444,111.881488489018,111.435986844593,110.990485200167,110.544983555741,115
"744683","USS0011J37S",2004-04-01,"WESD",309.9," "," ","T","Hardscrabble",-111.72,40.87,0,2253,11.9899997711182,11.1499996185303,-3.17000007629395,6.19999980926514,0.409999996423721,2.66000008583069,990.580017089844,7.92614743220779,306.682336668905,157.260589599609,65.1208953857422,99999,395.49518361575,99999,312.468046660336,323.961655992403,335.45526532447,346.948874656537,358.442483988604,369.936093320671,255
"756959","USS0011J42S",2004-04-01,"WESD",1082," "," ","T","Snowbird",-111.66,40.56,0,3003,7.55999994277954,7.55000019073486,-5.53999996185303,2.89000010490417,-1.78999996185303,2.51999998092651,1482.14001464844,13.433723189693,336.892327558141,167.157501220703,124.518096923828,99999,740.690718823332,99999,939.568095993824,920.881715192589,902.195334391354,883.508953590119,864.822572788884,846.136191987649,1033
"773296","USS0011J46S",2004-04-01,"WESD",5.1," "," ","T","Beaver Divide",-111.1,40.61,0,2515,11.3800001144409,11.9499998092651,-5.59999990463257,4.32999992370605,-2.72000002861023,2.04999995231628,750.590026855469,4.65446720078018,233.92588182993,73.0944976806641,44.7355003356934,99999,178.105107614254,99999,134.282032701542,135.93843924185,137.594845782158,139.251252322467,140.907658862775,142.564065403083,126
"789633","USS0011J52S",2004-04-01,"WESD",210.8," "," ","T","Parley's Summit",-111.63,40.76,0,2275,12.2700004577637,11.710000038147,-3.49000000953674,6.3600001335144,0.439999997615814,2.75,875.150024414062,3.33201501347664,207.345231353265,115.447494506836,58.8490982055664,99999,302.700794124813,99999,303.484178445766,303.381014134919,303.277849824072,303.174685513225,303.071521202379,302.968356891532,304
"805970","USS0011J53S",2004-04-01,"WESD",152.4," "," ","T","Smith & Morehouse",-111.12,40.79,0,2275,12.5799999237061,12.9300003051758,-5.28000020980835,4.75,-3.07999992370605,1.63999998569489,782.039978027344,5.16098004073292,185.914557319693,62.9459991455078,51.7645988464355,99999,163.364665786679,99999,243.505000213495,238.806000256194,234.107000298893,229.408000341592,224.709000384292,220.010000426991,267
"818680","USS0011J56S",2004-04-01,"WESD",454.7," "," ","T","Thaynes Canyon",-111.53,40.62,0,2744,8.97000026702881,8.86999988555908,-4.65999984741211,3.85999989509583,-1.25999999046326,2.47000002861023,924.070007324219,5.33437853389172,15.2340544440967,114.14249420166,94.2988967895508,99999,374.73283725807,99999,571.466600427539,554.359920513046,537.253240598554,520.146560684062,503.039880769569,485.933200855077,657
"832041","USS0011J57S",2004-04-01,"WESD",388.6," "," ","T","Brighton",-111.58,40.6,0,2807,8.55000019073486,8.47000026702881,-5,3.38000011444092,-1.78999996185303,2.3199999332428,1073.31994628906,10.3303045706444,320.949145594224,127.566093444824,91.4011001586914,99999,469.893468893521,99999,517.407157526328,510.888589031593,504.370020536859,497.851452042125,491.33288354739,484.814315052656,550
"844751","USS0011J64S",2004-04-01,"WESD",706.1," "," ","T","Lookout Peak",-111.71,40.84,0,2542,9.97000026702881,9.48999977111816,-4,4.53999996185303,-0.899999976158142,2.28999996185303,1099.71997070312,8.78076381643251,109.957024394345,180.971298217773,77.7943954467773,99999,545.923459580513,99999,589.620584100926,583.144700921112,576.668817741297,570.192934561482,563.717051381668,557.241168201853,622
"857368","USS0011J65S",2004-04-01,"WESD",447," "," ","T","Mill-D North",-111.64,40.66,0,2654,9.47999954223633,9.51000022888184,-4.78999996185303,4.05000019073486,-1.37999999523163,2.49000000953674,1049.72998046875,9.0396535206845,193.198160924611,155.312896728516,91.9273986816406,99999,443.15105226742,99999,560.877512835713,547.453015402855,534.028517969998,520.60402053714,507.179523104283,493.755025671425,628
"865924","USS0011J68S",2004-04-01,"WESD",690.9," "," ","T","Parrish Creek",-111.81,40.93,0,2173,12.0500001907349,11.2700004577637,-3.39000010490417,5.8899998664856,-0.270000010728836,2.4300000667572,1117.13000488281,8.58617380942555,252.992065749045,168.809097290039,77.2742004394531,99999,500.724700102173,99999,491.622385239489,493.146862287386,494.671339335284,496.195816383182,497.720293431079,499.244770478977,484
"874449","USS0011J69S",2004-04-01,"WESD",307.3," "," ","T","Louis Meadow",-111.76,40.83,0,2282,11.6800003051758,10.960000038147,-3.5,5.59999990463257,-0.479999989271164,2.38000011444092,934.090026855469,2.92676959357758,284.247338239349,174.28759765625,76.1986999511719,99999,399.868318324709,99999,393.016274144428,394.219528973314,395.4227838022,396.626038631085,397.829293459971,399.032548288856,387
"881827","USS0011J70S",2004-04-01,"WESD",335.3," "," ","T","Cascade Mountain",-111.61,40.28,0,2336,12,11.0200004577637,-3.05999994277954,6.76999998092651,1.53999996185303,3.13000011444092,934.109985351562,13.8934208869213,259.388679429655,71.8981018066406,52.0065994262695,99999,260.403464463119,99999,151.704815069464,153.245778083357,154.78674109725,156.327704111142,157.868667125035,159.409630138928,144
"897792","USS0011K03S",2004-04-01,"WESD",238.8," "," ","T","Mammoth-Cottonwood",-111.32,39.68,0,2680,10.8900003433228,11.1700000762939,-6.30000019073486,3.94000005722046,-3.01999998092651,2.60999989509583,701.650024414062,0.22346049037465,194.566453578573,80.0170974731445,55.8951988220215,99999,241.565351713004,99999,105.155328386903,107.586394064283,110.017459741664,112.448525419044,114.879591096425,117.310656773805,93
"917415","USS0011K09S",2004-04-01,"WESD",304.8," "," ","T","Seeley Creek",-111.43,39.31,0,3033,7.82999992370605,8.8100004196167,-7.76999998092651,2.41000008583069,-3.01999998092651,2.55999994277954,671.099975585938,2.16219638601502,68.4943559080264,76.3714981079102,66.8536987304688,99999,209.022978007587,99999,338.344306315034,336.413167578041,334.482028841048,332.550890104055,330.619751367062,328.688612630069,348
"944075","USS0011K13S",2004-04-01,"WESD",2.5," "," ","T","Beaver Dams",-111.56,39.14,0,2552,12.2200002670288,12.1899995803833,-6.11999988555908,5.48999977111816,-1.25,3.24000000953674,729.080017089844,7.20838991853368,184.561361646288,68.1595993041992,52.3473968505859,99999,156.80604185784,99999,40.4590046561916,45.35080558743,50.2426065186683,55.1344074499066,60.026208381145,64.9180093123833,16
"960071","USS0011K15S",2004-04-01,"WESD",236.2," "," ","T","Dill's Camp",-111.47,39.05,0,2797,10.9799995422363,11.1599998474121,-6.90999984741211,4.30999994277954,-2.36999988555908,2.98000001907349,735.859985351562,5.48770061889082,101.023758896381,92.5612945556641,57.9984970092773,99999,195.596510620799,99999,141.835489956867,144.802587948241,147.769685939614,150.736783930988,153.703881922361,156.670979913735,127
"976408","USS0011K21S",2004-04-01,"WESD",297.2," "," ","T","Clear Creek #1",-111.28,39.87,0,2714,10.2799997329712,10.4499998092651,-6.05000019073486,4.48000001907349,-1.32000005245209,2.8199999332428,755.989990234375,6.00667940708831,332.535020305551,80.8246994018555,58.0048980712891,99999,203.977274553827,99999,245.839596863396,244.207516236075,242.575435608754,240.943354981433,239.311274354112,237.679193726791,254
"992745","USS0011K22S",2004-04-01,"WESD",236.2," "," ","T","Clear Creek #2",-111.25,39.89,0,2450,11.9700002670288,12.3800001144409,-6.03000020980835,4.88000011444092,-2.22000002861023,2.70000004768372,686.090026855469,6.59225011519032,345.201253611563,80.1501007080078,56.879997253418,99999,62.0120774837525,99999,59.338177985716,59.4058135828592,59.4734491800024,59.5410847771456,59.6087203742888,59.676355971432,59
"1009020","USS0011K28S",2004-04-01,"WESD",259.1," "," ","T","Red Pine Ridge",-111.27,39.45,0,2763,10.6000003814697,10.8699998855591,-6.78999996185303,3.65000009536743,-3.30999994277954,2.65000009536743,814.190002441406,4.70530032984807,114.666772157214,71.9449005126953,48.0641975402832,99999,245.370520897253,99999,291.650226030054,290.980271236064,290.310316442075,289.640361648086,288.970406854097,288.300452060107,295
"1029046","USS0011K31S",2004-04-01,"WESD",287," "," ","T","Buck Flat",-111.44,39.13,0,2939,10,10.210000038147,-7.30000019073486,3.51999998092651,-2.97000002861023,2.76999998092651,822.409973144531,5.49631118416305,34.266771476008,103.527694702148,77.1439971923828,99999,275.230114554046,99999,358.136500751626,353.963800901951,349.791101052276,345.618401202602,341.445701352927,337.273001503252,379
"1056450","USS0011K39S",2004-04-01,"WESD",297.2," "," ","T","Pickle Keg",-111.58,39.01,0,2703,11.5,11.3000001907349,-5.86999988555908,5.57000017166138,-0.360000014305115,3.38000011444092,807.539978027344,6.62397589322553,174.077515134122,95.8902969360352,79.5412979125977,99999,267.522321609541,99999,210.571431319253,214.085717583103,217.600003846954,221.114290110804,224.628576374655,228.142862638505,193
"1072043","USS0011K52S",2004-04-01,"WESD",297.2," "," ","T","Payson R.S.",-111.63,39.93,0,2461,11.6599998474121,11.6499996185303,-5.3600001335144,5.75,-0.170000001788139,3.0699999332428,716.820007324219,3.48181324270455,72.6748988934745,74.943000793457,55.966796875,99999,154.141767006278,99999,153.021134983449,153.025361980138,153.029588976828,153.033815973518,153.038042970207,153.042269966897,153
"1087636","USS0011L01S",2004-04-01,"WESD",442," "," ","T","Farnsworth Lake",-111.68,38.77,0,2969,9.17000007629395,9.3100004196167,-6.76999998092651,3.50999999046326,-2.16000008583069,2.54999995231628,892.219970703125,8.85488625562239,322.251589243734,125.842796325684,86.9265975952148,99999,345.864212806897,99999,425.129977452884,423.755972943461,422.381968434038,421.007963924614,419.633959415191,418.259954905768,432
"1111692","USS0011L04S",2004-04-01,"WESD",144.8," "," ","T","Black Flat-U.M. Ck",-111.6,38.68,0,2858,10.9799995422363,11.2600002288818,-7.21999979019165,3.27999997138977,-4.42000007629395,1.97000002861023,554.559997558594,2.60828675243889,186.09294844237,86.8985977172852,60.7266998291016,99999,76.9966497258974,99999,98.0540127110585,97.4648152532702,96.8756177954819,96.2864203376936,95.6972228799054,95.108025422117,101
"1125425","USS0011L05S",2004-04-01,"WESD",137.2," "," ","T","Donkey Reservoir",-111.48,38.21,0,2948,10.9099998474121,11.710000038147,-8.14999961853027,3.67000007629395,-3.57999992370605,2.63000011444092,514.77001953125,5.52532439224218,21.3585394872572,13.7975997924805,46.8936004638672,99999,28.5884538499451,99999,0.0872943195875303,0.104753183505036,0.122212047422542,0.139670911340048,0.157129775257554,0.174588639175061,0
"1141390","USS0011L12S",2004-04-01,"WESD",0," "," ","T","Gooseberry RS",-111.68,38.8,0,2434,12.8000001907349,13.0500001907349,-5.76999998092651,5.61999988555908,-1.55999994277954,2.71000003814697,689.390014648438,1.77275195764188,347.343812320006,88.4901962280273,62.8264999389648,99999,170.230125443271,99999,13.6838242040922,16.4205890449106,19.157353885729,21.8941187265475,24.6308835673659,27.3676484081843,0
"1160982","USS0011M03S",2004-04-01,"WESD",297.2," "," ","T","Widtsoe #3",-111.88,37.84,0,2897,11.0799999237061,11.7299995422363,-6.5,4.44000005722046,-2.20000004768372,2.17000007629395,669.75,1.84461475480484,195.200407460125,41.4939994812012,62.9314994812012,99999,180.16892259093,99999,269.589885420856,268.707862505027,267.825839589199,266.94381667337,266.061793757541,265.179770841712,274
"1169228","USS0011M06S",2004-04-01,"WESD",233.7," "," ","T","Clayton Springs",-111.83,37.97,0,3042,9.9399995803833,10.8299999237061,-7.65999984741211,2.88000011444092,-4.17999982833862,2.40000009536743,683.130004882812,0.990566621546511,347.199654199919,48.2271003723145,56.2188987731934,99999,248.771721935526,99999,195.176935486369,195.812322583643,196.447709680917,197.083096778191,197.718483875465,198.353870972739,192
